YYYY-MM-DDTHH:MM:SS.S (UTC),Preferred Latitude,Preferred Longitude,Depth (km),Method,Magnitude,Strike,Dip,Rake,Err
2019-05-02T05:55:58.990000Z,-44.255953,168.389486,8.486,HypoDD,0.339968545779729,NA,NA,NA,NA
2019-05-02T06:29:43.494588Z,-44.429669,168.309603,1.273633,NonLinLoc,1.27268366468876,NA,NA,NA,NA
2019-05-02T09:01:30.980000Z,-44.26486,168.383903,8.237,HypoDD,-0.210608608666555,NA,NA,NA,NA
2019-05-02T10:07:10.970000Z,-44.10485,168.768587,2.367,HypoDD,0.15284972886268,NA,NA,NA,NA
2019-05-02T10:20:37.020000Z,-44.0495,168.810514,7.017,HypoDD,0.37179263895993,NA,NA,NA,NA
2019-05-02T10:27:45.100000Z,-44.100806,168.772021,4.388,HypoDD,0.258079012231561,NA,NA,NA,NA
2019-05-02T10:39:54.990000Z,-44.290287,168.711214,9.255,HypoDD,0.117531423152892,NA,NA,NA,NA
2019-05-02T13:35:28.070000Z,-44.212219,168.45568,8.155,HypoDD,0.237552438208241,NA,NA,NA,NA
2019-05-02T15:13:43.000000Z,-44.299089,168.883317,11.572,HypoDD,0.273089510844235,NA,NA,NA,NA
2019-05-02T15:49:12.090000Z,-44.105037,168.766927,1.952,HypoDD,0.720318661282536,NA,NA,NA,NA
2019-05-02T16:30:07.920000Z,-44.148328,168.799577,6.255,HypoDD,0.256316519326376,NA,NA,NA,NA
2019-05-02T18:11:58.000000Z,-44.298812,168.883984,11.611,HypoDD,0.438296781441896,NA,NA,NA,NA
2019-05-02T22:16:55.960000Z,-44.053548,168.802669,6.569,HypoDD,0.036255367201025,NA,NA,NA,NA
2019-05-02T22:57:25.880000Z,-44.141256,168.673324,7.621,HypoDD,0.624131297468038,NA,NA,NA,NA
2019-05-02T23:01:35.000000Z,-44.438729,168.622428,11.753,HypoDD,0.658104604600245,NA,NA,NA,NA
2019-05-02T23:01:35.000000Z,-44.439754,168.624284,11.835,HypoDD,0.630203448285942,NA,NA,NA,NA
2019-05-02T23:09:50.920000Z,-44.143624,168.634261,7.304,HypoDD,0.631104321816132,NA,NA,NA,NA
2019-05-02T23:39:55.920000Z,-44.145121,168.441504,4.071,HypoDD,0.288494318018998,NA,NA,NA,NA
2019-05-03T00:16:57.020000Z,-44.197001,168.378304,9.281,HypoDD,0.037631724027557,NA,NA,NA,NA
2019-05-03T00:28:07.960000Z,-44.101994,168.768473,4.078,HypoDD,0.230280162835597,NA,NA,NA,NA
2019-05-03T03:41:10.666739Z,-44.351137,168.236297,-0.308984,NonLinLoc,0.366779151069038,NA,NA,NA,NA
2019-05-03T05:27:07.860000Z,-44.159701,168.511589,2.56,HypoDD,0.173614842290386,237.969771618873,68.2279921785545,167.652996378564,30.5520142946587
2019-05-03T05:54:48.020000Z,-44.103101,168.767773,4.205,HypoDD,0.417519660775828,NA,NA,NA,NA
2019-05-03T07:39:04.150000Z,-44.095011,168.815218,5.644,HypoDD,1.46122449169574,157.117235926468,86.5697788064448,-6.31196525327757,26.5921230014924
2019-05-03T08:35:24.020000Z,-44.262968,168.602848,7.502,HypoDD,0.138764430046369,NA,NA,NA,NA
2019-05-03T13:29:02.060000Z,-44.133492,168.436068,4.036,HypoDD,-0.143062243833912,NA,NA,NA,NA
